Time,V1,V2,Amount,Class
721,-1.4000,1.1000,438.50,0
722,-1.3000,1.0000,442.00,0
723,-1.2000,0.9000,445.50,0
724,-1.1000,0.8000,449.00,0
725,85.3400,-76.2200,6750000.00,1
726,-0.9000,0.6000,456.00,0
727,-0.8000,0.5000,459.50,0
728,-0.7000,0.4000,463.00,0
729,-0.6000,0.3000,466.50,0
730,-99.8500,112.4500,5500000.00,1
731,-0.4000,0.1000,473.50,0
732,-0.3000,-0.0000,477.00,0
733,-0.2000,-0.1000,480.50,0
734,-0.1000,-0.2000,484.00,0
735,85.3400,-76.2200,6750000.00,1
736,0.1000,-0.4000,491.00,0
737,0.2000,-0.5000,494.50,0
738,0.3000,-0.6000,498.00,0
739,0.4000,-0.7000,501.50,0
740,-99.8500,112.4500,5500000.00,1
741,0.6000,1.1000,508.50,0
742,0.7000,1.0000,512.00,0
743,0.8000,0.9000,515.50,0
744,0.9000,0.8000,519.00,0
745,85.3400,-76.2200,6750000.00,1
746,1.1000,0.6000,526.00,0
747,1.2000,0.5000,529.50,0
748,1.3000,0.4000,533.00,0
749,1.4000,0.3000,536.50,0
750,-99.8500,112.4500,5500000.00,1
751,-1.4000,0.1000,18.50,0
752,-1.3000,-0.0000,22.00,0
753,-1.2000,-0.1000,25.50,0
754,-1.1000,-0.2000,29.00,0
755,85.3400,-76.2200,6750000.00,1
756,-0.9000,-0.4000,36.00,0
757,-0.8000,-0.5000,39.50,0
758,-0.7000,-0.6000,43.00,0
759,-0.6000,-0.7000,46.50,0
760,-99.8500,112.4500,5500000.00,1
761,-0.4000,1.1000,53.50,0
762,-0.3000,1.0000,57.00,0
763,-0.2000,0.9000,60.50,0
764,-0.1000,0.8000,64.00,0
765,85.3400,-76.2200,6750000.00,1
766,0.1000,0.6000,71.00,0
767,0.2000,0.5000,74.50,0
768,0.3000,0.4000,78.00,0
769,0.4000,0.3000,81.50,0
770,-99.8500,112.4500,5500000.00,1
771,0.6000,0.1000,88.50,0
772,0.7000,-0.0000,92.00,0
773,0.8000,-0.1000,95.50,0
774,0.9000,-0.2000,99.00,0
775,85.3400,-76.2200,6750000.00,1
776,1.1000,-0.4000,106.00,0
777,1.2000,-0.5000,109.50,0
778,1.3000,-0.6000,113.00,0
779,1.4000,-0.7000,116.50,0
780,-99.8500,112.4500,5500000.00,1
781,-1.4000,1.1000,123.50,0
782,-1.3000,1.0000,127.00,0
783,-1.2000,0.9000,130.50,0
784,-1.1000,0.8000,134.00,0
785,85.3400,-76.2200,6750000.00,1
786,-0.9000,0.6000,141.00,0
787,-0.8000,0.5000,144.50,0
788,-0.7000,0.4000,148.00,0
789,-0.6000,0.3000,151.50,0
790,-99.8500,112.4500,5500000.00,1
791,-0.4000,0.1000,158.50,0
792,-0.3000,-0.0000,162.00,0
793,-0.2000,-0.1000,165.50,0
794,-0.1000,-0.2000,169.00,0
795,85.3400,-76.2200,6750000.00,1
796,0.1000,-0.4000,176.00,0
797,0.2000,-0.5000,179.50,0
798,0.3000,-0.6000,183.00,0
799,0.4000,-0.7000,186.50,0
800,-99.8500,112.4500,5500000.00,1
801,0.6000,1.1000,193.50,0
802,0.7000,1.0000,197.00,0
803,0.8000,0.9000,200.50,0
804,0.9000,0.8000,204.00,0
805,85.3400,-76.2200,6750000.00,1
806,1.1000,0.6000,211.00,0
807,1.2000,0.5000,214.50,0
808,1.3000,0.4000,218.00,0
809,1.4000,0.3000,221.50,0
810,-99.8500,112.4500,5500000.00,1
811,-1.4000,0.1000,228.50,0
812,-1.3000,-0.0000,232.00,0
813,-1.2000,-0.1000,235.50,0
814,-1.1000,-0.2000,239.00,0
815,85.3400,-76.2200,6750000.00,1
816,-0.9000,-0.4000,246.00,0
817,-0.8000,-0.5000,249.50,0
818,-0.7000,-0.6000,253.00,0
819,-0.6000,-0.7000,256.50,0
820,-99.8500,112.4500,5500000.00,1
821,-0.4000,1.1000,263.50,0
822,-0.3000,1.0000,267.00,0
823,-0.2000,0.9000,270.50,0
824,-0.1000,0.8000,274.00,0
825,85.3400,-76.2200,6750000.00,1
826,0.1000,0.6000,281.00,0
827,0.2000,0.5000,284.50,0
828,0.3000,0.4000,288.00,0
829,0.4000,0.3000,291.50,0
830,-99.8500,112.4500,5500000.00,1
831,0.6000,0.1000,298.50,0
832,0.7000,-0.0000,302.00,0
833,0.8000,-0.1000,305.50,0
834,0.9000,-0.2000,309.00,0
835,85.3400,-76.2200,6750000.00,1
836,1.1000,-0.4000,316.00,0
837,1.2000,-0.5000,319.50,0
838,1.3000,-0.6000,323.00,0
839,1.4000,-0.7000,326.50,0
840,-99.8500,112.4500,5500000.00,1
841,-1.4000,1.1000,333.50,0
842,-1.3000,1.0000,337.00,0
843,-1.2000,0.9000,340.50,0
844,-1.1000,0.8000,344.00,0
845,85.3400,-76.2200,6750000.00,1
846,-0.9000,0.6000,351.00,0
847,-0.8000,0.5000,354.50,0
848,-0.7000,0.4000,358.00,0
849,-0.6000,0.3000,361.50,0
850,-99.8500,112.4500,5500000.00,1
851,-0.4000,0.1000,368.50,0
852,-0.3000,-0.0000,372.00,0
853,-0.2000,-0.1000,375.50,0
854,-0.1000,-0.2000,379.00,0
855,85.3400,-76.2200,6750000.00,1
856,0.1000,-0.4000,386.00,0
857,0.2000,-0.5000,389.50,0
858,0.3000,-0.6000,393.00,0
859,0.4000,-0.7000,396.50,0
860,-99.8500,112.4500,5500000.00,1
861,0.6000,1.1000,403.50,0
862,0.7000,1.0000,407.00,0
863,0.8000,0.9000,410.50,0
864,0.9000,0.8000,414.00,0
865,85.3400,-76.2200,6750000.00,1
866,1.1000,0.6000,421.00,0
867,1.2000,0.5000,424.50,0
868,1.3000,0.4000,428.00,0
869,1.4000,0.3000,431.50,0
870,-99.8500,112.4500,5500000.00,1
871,-1.4000,0.1000,438.50,0
872,-1.3000,-0.0000,442.00,0
873,-1.2000,-0.1000,445.50,0
874,-1.1000,-0.2000,449.00,0
875,85.3400,-76.2200,6750000.00,1
876,-0.9000,-0.4000,456.00,0
877,-0.8000,-0.5000,459.50,0
878,-0.7000,-0.6000,463.00,0
879,-0.6000,-0.7000,466.50,0
880,-99.8500,112.4500,5500000.00,1
881,-0.4000,1.1000,473.50,0
882,-0.3000,1.0000,477.00,0
883,-0.2000,0.9000,480.50,0
884,-0.1000,0.8000,484.00,0
885,85.3400,-76.2200,6750000.00,1
886,0.1000,0.6000,491.00,0
887,0.2000,0.5000,494.50,0
888,0.3000,0.4000,498.00,0
889,0.4000,0.3000,501.50,0
890,-99.8500,112.4500,5500000.00,1
891,0.6000,0.1000,508.50,0
892,0.7000,-0.0000,512.00,0
893,0.8000,-0.1000,515.50,0
894,0.9000,-0.2000,519.00,0
895,85.3400,-76.2200,6750000.00,1
896,1.1000,-0.4000,526.00,0
897,1.2000,-0.5000,529.50,0
898,1.3000,-0.6000,533.00,0
899,1.4000,-0.7000,536.50,0
900,-99.8500,112.4500,5500000.00,1
901,-1.4000,1.1000,18.50,0
902,-1.3000,1.0000,22.00,0
903,-1.2000,0.9000,25.50,0
904,-1.1000,0.8000,29.00,0
905,85.3400,-76.2200,6750000.00,1
906,-0.9000,0.6000,36.00,0
907,-0.8000,0.5000,39.50,0
908,-0.7000,0.4000,43.00,0
909,-0.6000,0.3000,46.50,0
910,-99.8500,112.4500,5500000.00,1
911,-0.4000,0.1000,53.50,0
912,-0.3000,-0.0000,57.00,0
913,-0.2000,-0.1000,60.50,0
914,-0.1000,-0.2000,64.00,0
915,85.3400,-76.2200,6750000.00,1
916,0.1000,-0.4000,71.00,0
917,0.2000,-0.5000,74.50,0
918,0.3000,-0.6000,78.00,0
919,0.4000,-0.7000,81.50,0
920,-99.8500,112.4500,5500000.00,1
921,0.6000,1.1000,88.50,0
922,0.7000,1.0000,92.00,0
923,0.8000,0.9000,95.50,0
924,0.9000,0.8000,99.00,0
925,85.3400,-76.2200,6750000.00,1
926,1.1000,0.6000,106.00,0
927,1.2000,0.5000,109.50,0
928,1.3000,0.4000,113.00,0
929,1.4000,0.3000,116.50,0
930,-99.8500,112.4500,5500000.00,1
931,-1.4000,0.1000,123.50,0
932,-1.3000,-0.0000,127.00,0
933,-1.2000,-0.1000,130.50,0
934,-1.1000,-0.2000,134.00,0
935,85.3400,-76.2200,6750000.00,1
936,-0.9000,-0.4000,141.00,0
937,-0.8000,-0.5000,144.50,0
938,-0.7000,-0.6000,148.00,0
939,-0.6000,-0.7000,151.50,0
940,-99.8500,112.4500,5500000.00,1
941,-0.4000,1.1000,158.50,0
942,-0.3000,1.0000,162.00,0
943,-0.2000,0.9000,165.50,0
944,-0.1000,0.8000,169.00,0
945,85.3400,-76.2200,6750000.00,1
946,0.1000,0.6000,176.00,0
947,0.2000,0.5000,179.50,0
948,0.3000,0.4000,183.00,0
949,0.4000,0.3000,186.50,0
950,-99.8500,112.4500,5500000.00,1
951,0.6000,0.1000,193.50,0
952,0.7000,-0.0000,197.00,0
953,0.8000,-0.1000,200.50,0
954,0.9000,-0.2000,204.00,0
955,85.3400,-76.2200,6750000.00,1
956,1.1000,-0.4000,211.00,0
957,1.2000,-0.5000,214.50,0
958,1.3000,-0.6000,218.00,0
959,1.4000,-0.7000,221.50,0
960,-99.8500,112.4500,5500000.00,1
961,-1.4000,1.1000,228.50,0
962,-1.3000,1.0000,232.00,0
963,-1.2000,0.9000,235.50,0
964,-1.1000,0.8000,239.00,0
965,85.3400,-76.2200,6750000.00,1
966,-0.9000,0.6000,246.00,0
967,-0.8000,0.5000,249.50,0
968,-0.7000,0.4000,253.00,0
969,-0.6000,0.3000,256.50,0
970,-99.8500,112.4500,5500000.00,1
971,-0.4000,0.1000,263.50,0
972,-0.3000,-0.0000,267.00,0
973,-0.2000,-0.1000,270.50,0
974,-0.1000,-0.2000,274.00,0
975,85.3400,-76.2200,6750000.00,1
976,0.1000,-0.4000,281.00,0
977,0.2000,-0.5000,284.50,0
978,0.3000,-0.6000,288.00,0
979,0.4000,-0.7000,291.50,0
980,-99.8500,112.4500,5500000.00,1
981,0.6000,1.1000,298.50,0
982,0.7000,1.0000,302.00,0
983,0.8000,0.9000,305.50,0
984,0.9000,0.8000,309.00,0
985,85.3400,-76.2200,6750000.00,1
986,1.1000,0.6000,316.00,0
987,1.2000,0.5000,319.50,0
988,1.3000,0.4000,323.00,0
989,1.4000,0.3000,326.50,0
990,-99.8500,112.4500,5500000.00,1
991,-1.4000,0.1000,333.50,0
992,-1.3000,-0.0000,337.00,0
993,-1.2000,-0.1000,340.50,0
994,-1.1000,-0.2000,344.00,0
995,85.3400,-76.2200,6750000.00,1
996,-0.9000,-0.4000,351.00,0
997,-0.8000,-0.5000,354.50,0
998,-0.7000,-0.6000,358.00,0
999,-0.6000,-0.7000,361.50,0
1000,-99.8500,112.4500,5500000.00,1
1001,-0.4000,1.1000,368.50,0
1002,-0.3000,1.0000,372.00,0
1003,-0.2000,0.9000,375.50,0
1004,-0.1000,0.8000,379.00,0
1005,85.3400,-76.2200,6750000.00,1
1006,0.1000,0.6000,386.00,0
1007,0.2000,0.5000,389.50,0
1008,0.3000,0.4000,393.00,0
1009,0.4000,0.3000,396.50,0
1010,-99.8500,112.4500,5500000.00,1
1011,0.6000,0.1000,403.50,0
1012,0.7000,-0.0000,407.00,0
1013,0.8000,-0.1000,410.50,0
1014,0.9000,-0.2000,414.00,0
1015,85.3400,-76.2200,6750000.00,1
1016,1.1000,-0.4000,421.00,0
1017,1.2000,-0.5000,424.50,0
1018,1.3000,-0.6000,428.00,0
1019,1.4000,-0.7000,431.50,0
1020,-99.8500,112.4500,5500000.00,1
1021,-1.4000,1.1000,438.50,0
1022,-1.3000,1.0000,442.00,0
1023,-1.2000,0.9000,445.50,0
1024,-1.1000,0.8000,449.00,0
1025,85.3400,-76.2200,6750000.00,1
1026,-0.9000,0.6000,456.00,0
1027,-0.8000,0.5000,459.50,0
1028,-0.7000,0.4000,463.00,0
1029,-0.6000,0.3000,466.50,0
1030,-99.8500,112.4500,5500000.00,1
1031,-0.4000,0.1000,473.50,0
1032,-0.3000,-0.0000,477.00,0
1033,-0.2000,-0.1000,480.50,0
1034,-0.1000,-0.2000,484.00,0
1035,85.3400,-76.2200,6750000.00,1
1036,0.1000,-0.4000,491.00,0
1037,0.2000,-0.5000,494.50,0
1038,0.3000,-0.6000,498.00,0
1039,0.4000,-0.7000,501.50,0
1040,-99.8500,112.4500,5500000.00,1
1041,0.6000,1.1000,508.50,0
1042,0.7000,1.0000,512.00,0
1043,0.8000,0.9000,515.50,0
1044,0.9000,0.8000,519.00,0
1045,85.3400,-76.2200,6750000.00,1
1046,1.1000,0.6000,526.00,0
1047,1.2000,0.5000,529.50,0
1048,1.3000,0.4000,533.00,0
1049,1.4000,0.3000,536.50,0
1050,-99.8500,112.4500,5500000.00,1
1051,-1.4000,0.1000,18.50,0
1052,-1.3000,-0.0000,22.00,0
1053,-1.2000,-0.1000,25.50,0
1054,-1.1000,-0.2000,29.00,0
1055,85.3400,-76.2200,6750000.00,1
1056,-0.9000,-0.4000,36.00,0
1057,-0.8000,-0.5000,39.50,0
1058,-0.7000,-0.6000,43.00,0
1059,-0.6000,-0.7000,46.50,0
1060,-99.8500,112.4500,5500000.00,1
1061,-0.4000,1.1000,53.50,0
1062,-0.3000,1.0000,57.00,0
1063,-0.2000,0.9000,60.50,0
1064,-0.1000,0.8000,64.00,0
1065,85.3400,-76.2200,6750000.00,1
1066,0.1000,0.6000,71.00,0
1067,0.2000,0.5000,74.50,0
1068,0.3000,0.4000,78.00,0
1069,0.4000,0.3000,81.50,0
1070,-99.8500,112.4500,5500000.00,1
1071,0.6000,0.1000,88.50,0
1072,0.7000,-0.0000,92.00,0
1073,0.8000,-0.1000,95.50,0
1074,0.9000,-0.2000,99.00,0
1075,85.3400,-76.2200,6750000.00,1
1076,1.1000,-0.4000,106.00,0
1077,1.2000,-0.5000,109.50,0
1078,1.3000,-0.6000,113.00,0
1079,1.4000,-0.7000,116.50,0
1080,-99.8500,112.4500,5500000.00,1
1081,-1.4000,1.1000,123.50,0
1082,-1.3000,1.0000,127.00,0
1083,-1.2000,0.9000,130.50,0
1084,-1.1000,0.8000,134.00,0
1085,85.3400,-76.2200,6750000.00,1
1086,-0.9000,0.6000,141.00,0
1087,-0.8000,0.5000,144.50,0
1088,-0.7000,0.4000,148.00,0
1089,-0.6000,0.3000,151.50,0
1090,-99.8500,112.4500,5500000.00,1
1091,-0.4000,0.1000,158.50,0
1092,-0.3000,-0.0000,162.00,0
1093,-0.2000,-0.1000,165.50,0
1094,-0.1000,-0.2000,169.00,0
1095,85.3400,-76.2200,6750000.00,1
1096,0.1000,-0.4000,176.00,0
1097,0.2000,-0.5000,179.50,0
1098,0.3000,-0.6000,183.00,0
1099,0.4000,-0.7000,186.50,0
1100,-99.8500,112.4500,5500000.00,1
1101,0.6000,1.1000,193.50,0
1102,0.7000,1.0000,197.00,0
1103,0.8000,0.9000,200.50,0
1104,0.9000,0.8000,204.00,0
1105,85.3400,-76.2200,6750000.00,1
1106,1.1000,0.6000,211.00,0
1107,1.2000,0.5000,214.50,0
1108,1.3000,0.4000,218.00,0
1109,1.4000,0.3000,221.50,0
1110,-99.8500,112.4500,5500000.00,1
1111,-1.4000,0.1000,228.50,0
1112,-1.3000,-0.0000,232.00,0
1113,-1.2000,-0.1000,235.50,0
1114,-1.1000,-0.2000,239.00,0
1115,85.3400,-76.2200,6750000.00,1
1116,-0.9000,-0.4000,246.00,0
1117,-0.8000,-0.5000,249.50,0
1118,-0.7000,-0.6000,253.00,0
1119,-0.6000,-0.7000,256.50,0
1120,-99.8500,112.4500,5500000.00,1
1121,-0.4000,1.1000,263.50,0
1122,-0.3000,1.0000,267.00,0
1123,-0.2000,0.9000,270.50,0
1124,-0.1000,0.8000,274.00,0
1125,85.3400,-76.2200,6750000.00,1
1126,0.1000,0.6000,281.00,0
1127,0.2000,0.5000,284.50,0
1128,0.3000,0.4000,288.00,0
1129,0.4000,0.3000,291.50,0
1130,-99.8500,112.4500,5500000.00,1
1131,0.6000,0.1000,298.50,0
1132,0.7000,-0.0000,302.00,0
1133,0.8000,-0.1000,305.50,0
1134,0.9000,-0.2000,309.00,0
1135,85.3400,-76.2200,6750000.00,1
1136,1.1000,-0.4000,316.00,0
1137,1.2000,-0.5000,319.50,0
1138,1.3000,-0.6000,323.00,0
1139,1.4000,-0.7000,326.50,0
1140,-99.8500,112.4500,5500000.00,1
1141,-1.4000,1.1000,333.50,0
1142,-1.3000,1.0000,337.00,0
1143,-1.2000,0.9000,340.50,0
1144,-1.1000,0.8000,344.00,0
1145,85.3400,-76.2200,6750000.00,1
1146,-0.9000,0.6000,351.00,0
1147,-0.8000,0.5000,354.50,0
1148,-0.7000,0.4000,358.00,0
1149,-0.6000,0.3000,361.50,0
1150,-99.8500,112.4500,5500000.00,1
1151,-0.4000,0.1000,368.50,0
1152,-0.3000,-0.0000,372.00,0
1153,-0.2000,-0.1000,375.50,0
1154,-0.1000,-0.2000,379.00,0
1155,85.3400,-76.2200,6750000.00,1
1156,0.1000,-0.4000,386.00,0
1157,0.2000,-0.5000,389.50,0
1158,0.3000,-0.6000,393.00,0
1159,0.4000,-0.7000,396.50,0
1160,-99.8500,112.4500,5500000.00,1
1161,0.6000,1.1000,403.50,0
1162,0.7000,1.0000,407.00,0
1163,0.8000,0.9000,410.50,0
1164,0.9000,0.8000,414.00,0
1165,85.3400,-76.2200,6750000.00,1
1166,1.1000,0.6000,421.00,0
1167,1.2000,0.5000,424.50,0
1168,1.3000,0.4000,428.00,0
1169,1.4000,0.3000,431.50,0
1170,-99.8500,112.4500,5500000.00,1
1171,-1.4000,0.1000,438.50,0
1172,-1.3000,-0.0000,442.00,0
1173,-1.2000,-0.1000,445.50,0
1174,-1.1000,-0.2000,449.00,0
1175,85.3400,-76.2200,6750000.00,1
1176,-0.9000,-0.4000,456.00,0
1177,-0.8000,-0.5000,459.50,0
1178,-0.7000,-0.6000,463.00,0
1179,-0.6000,-0.7000,466.50,0
1180,-99.8500,112.4500,5500000.00,1
1181,-0.4000,1.1000,473.50,0
1182,-0.3000,1.0000,477.00,0
1183,-0.2000,0.9000,480.50,0
1184,-0.1000,0.8000,484.00,0
1185,85.3400,-76.2200,6750000.00,1
1186,0.1000,0.6000,491.00,0
1187,0.2000,0.5000,494.50,0
1188,0.3000,0.4000,498.00,0
1189,0.4000,0.3000,501.50,0
1190,-99.8500,112.4500,5500000.00,1
1191,0.6000,0.1000,508.50,0
1192,0.7000,-0.0000,512.00,0
1193,0.8000,-0.1000,515.50,0
1194,0.9000,-0.2000,519.00,0
1195,85.3400,-76.2200,6750000.00,1
1196,1.1000,-0.4000,526.00,0
1197,1.2000,-0.5000,529.50,0
1198,1.3000,-0.6000,533.00,0
1199,1.4000,-0.7000,536.50,0
1200,-99.8500,112.4500,5500000.00,1
1201,-1.4000,1.1000,18.50,0
1202,-1.3000,1.0000,22.00,0
1203,-1.2000,0.9000,25.50,0
1204,-1.1000,0.8000,29.00,0
1205,85.3400,-76.2200,6750000.00,1
1206,-0.9000,0.6000,36.00,0
1207,-0.8000,0.5000,39.50,0
1208,-0.7000,0.4000,43.00,0
1209,-0.6000,0.3000,46.50,0
1210,-99.8500,112.4500,5500000.00,1
1211,-0.4000,0.1000,53.50,0
1212,-0.3000,-0.0000,57.00,0
1213,-0.2000,-0.1000,60.50,0
1214,-0.1000,-0.2000,64.00,0
1215,85.3400,-76.2200,6750000.00,1
1216,0.1000,-0.4000,71.00,0
1217,0.2000,-0.5000,74.50,0
1218,0.3000,-0.6000,78.00,0
1219,0.4000,-0.7000,81.50,0
1220,-99.8500,112.4500,5500000.00,1
1221,0.6000,1.1000,88.50,0
1222,0.7000,1.0000,92.00,0
1223,0.8000,0.9000,95.50,0
1224,0.9000,0.8000,99.00,0
1225,85.3400,-76.2200,6750000.00,1
1226,1.1000,0.6000,106.00,0
1227,1.2000,0.5000,109.50,0
1228,1.3000,0.4000,113.00,0
1229,1.4000,0.3000,116.50,0
1230,-99.8500,112.4500,5500000.00,1
1231,-1.4000,0.1000,123.50,0
1232,-1.3000,-0.0000,127.00,0
1233,-1.2000,-0.1000,130.50,0
1234,-1.1000,-0.2000,134.00,0
1235,85.3400,-76.2200,6750000.00,1
1236,-0.9000,-0.4000,141.00,0
1237,-0.8000,-0.5000,144.50,0
1238,-0.7000,-0.6000,148.00,0
1239,-0.6000,-0.7000,151.50,0
1240,-99.8500,112.4500,5500000.00,1
1241,-0.4000,1.1000,158.50,0
1242,-0.3000,1.0000,162.00,0
1243,-0.2000,0.9000,165.50,0
1244,-0.1000,0.8000,169.00,0
1245,85.3400,-76.2200,6750000.00,1
1246,0.1000,0.6000,176.00,0
1247,0.2000,0.5000,179.50,0
1248,0.3000,0.4000,183.00,0
1249,0.4000,0.3000,186.50,0
1250,-99.8500,112.4500,5500000.00,1
1251,0.6000,0.1000,193.50,0
1252,0.7000,-0.0000,197.00,0
1253,0.8000,-0.1000,200.50,0
1254,0.9000,-0.2000,204.00,0
1255,85.3400,-76.2200,6750000.00,1
1256,1.1000,-0.4000,211.00,0
1257,1.2000,-0.5000,214.50,0
1258,1.3000,-0.6000,218.00,0
1259,1.4000,-0.7000,221.50,0
1260,-99.8500,112.4500,5500000.00,1
1261,-1.4000,1.1000,228.50,0
1262,-1.3000,1.0000,232.00,0
1263,-1.2000,0.9000,235.50,0
1264,-1.1000,0.8000,239.00,0
1265,85.3400,-76.2200,6750000.00,1
1266,-0.9000,0.6000,246.00,0
1267,-0.8000,0.5000,249.50,0
1268,-0.7000,0.4000,253.00,0
1269,-0.6000,0.3000,256.50,0
1270,-99.8500,112.4500,5500000.00,1
1271,-0.4000,0.1000,263.50,0
1272,-0.3000,-0.0000,267.00,0
1273,-0.2000,-0.1000,270.50,0
1274,-0.1000,-0.2000,274.00,0
1275,85.3400,-76.2200,6750000.00,1
1276,0.1000,-0.4000,281.00,0
1277,0.2000,-0.5000,284.50,0
1278,0.3000,-0.6000,288.00,0
1279,0.4000,-0.7000,291.50,0
1280,-99.8500,112.4500,5500000.00,1
1281,0.6000,1.1000,298.50,0
1282,0.7000,1.0000,302.00,0
1283,0.8000,0.9000,305.50,0
1284,0.9000,0.8000,309.00,0
1285,85.3400,-76.2200,6750000.00,1
1286,1.1000,0.6000,316.00,0
1287,1.2000,0.5000,319.50,0
1288,1.3000,0.4000,323.00,0
1289,1.4000,0.3000,326.50,0
1290,-99.8500,112.4500,5500000.00,1
1291,-1.4000,0.1000,333.50,0
1292,-1.3000,-0.0000,337.00,0
1293,-1.2000,-0.1000,340.50,0
1294,-1.1000,-0.2000,344.00,0
1295,85.3400,-76.2200,6750000.00,1
1296,-0.9000,-0.4000,351.00,0
1297,-0.8000,-0.5000,354.50,0
1298,-0.7000,-0.6000,358.00,0
1299,-0.6000,-0.7000,361.50,0
1300,-99.8500,112.4500,5500000.00,1
1301,-0.4000,1.1000,368.50,0
1302,-0.3000,1.0000,372.00,0
1303,-0.2000,0.9000,375.50,0
1304,-0.1000,0.8000,379.00,0
1305,85.3400,-76.2200,6750000.00,1
1306,0.1000,0.6000,386.00,0
1307,0.2000,0.5000,389.50,0
1308,0.3000,0.4000,393.00,0
1309,0.4000,0.3000,396.50,0
1310,-99.8500,112.4500,5500000.00,1
1311,0.6000,0.1000,403.50,0
1312,0.7000,-0.0000,407.00,0
1313,0.8000,-0.1000,410.50,0
1314,0.9000,-0.2000,414.00,0
1315,85.3400,-76.2200,6750000.00,1
1316,1.1000,-0.4000,421.00,0
1317,1.2000,-0.5000,424.50,0
1318,1.3000,-0.6000,428.00,0
1319,1.4000,-0.7000,431.50,0
1320,-99.8500,112.4500,5500000.00,1
1321,-1.4000,1.1000,438.50,0
1322,-1.3000,1.0000,442.00,0
1323,-1.2000,0.9000,445.50,0
1324,-1.1000,0.8000,449.00,0
1325,85.3400,-76.2200,6750000.00,1
1326,-0.9000,0.6000,456.00,0
1327,-0.8000,0.5000,459.50,0
1328,-0.7000,0.4000,463.00,0
1329,-0.6000,0.3000,466.50,0
1330,-99.8500,112.4500,5500000.00,1
1331,-0.4000,0.1000,473.50,0
1332,-0.3000,-0.0000,477.00,0
1333,-0.2000,-0.1000,480.50,0
1334,-0.1000,-0.2000,484.00,0
1335,85.3400,-76.2200,6750000.00,1
1336,0.1000,-0.4000,491.00,0
1337,0.2000,-0.5000,494.50,0
1338,0.3000,-0.6000,498.00,0
1339,0.4000,-0.7000,501.50,0
1340,-99.8500,112.4500,5500000.00,1
1341,0.6000,1.1000,508.50,0
1342,0.7000,1.0000,512.00,0
1343,0.8000,0.9000,515.50,0
1344,0.9000,0.8000,519.00,0
1345,85.3400,-76.2200,6750000.00,1
1346,1.1000,0.6000,526.00,0
1347,1.2000,0.5000,529.50,0
1348,1.3000,0.4000,533.00,0
1349,1.4000,0.3000,536.50,0
1350,-99.8500,112.4500,5500000.00,1
1351,-1.4000,0.1000,18.50,0
1352,-1.3000,-0.0000,22.00,0
1353,-1.2000,-0.1000,25.50,0
1354,-1.1000,-0.2000,29.00,0
1355,85.3400,-76.2200,6750000.00,1
1356,-0.9000,-0.4000,36.00,0
1357,-0.8000,-0.5000,39.50,0
1358,-0.7000,-0.6000,43.00,0
1359,-0.6000,-0.7000,46.50,0
1360,-99.8500,112.4500,5500000.00,1
1361,-0.4000,1.1000,53.50,0
1362,-0.3000,1.0000,57.00,0
1363,-0.2000,0.9000,60.50,0
1364,-0.1000,0.8000,64.00,0
1365,85.3400,-76.2200,6750000.00,1
1366,0.1000,0.6000,71.00,0
1367,0.2000,0.5000,74.50,0
1368,0.3000,0.4000,78.00,0
1369,0.4000,0.3000,81.50,0
1370,-99.8500,112.4500,5500000.00,1
1371,0.6000,0.1000,88.50,0
1372,0.7000,-0.0000,92.00,0
1373,0.8000,-0.1000,95.50,0
1374,0.9000,-0.2000,99.00,0
1375,85.3400,-76.2200,6750000.00,1
1376,1.1000,-0.4000,106.00,0
1377,1.2000,-0.5000,109.50,0
1378,1.3000,-0.6000,113.00,0
1379,1.4000,-0.7000,116.50,0
1380,-99.8500,112.4500,5500000.00,1
1381,-1.4000,1.1000,123.50,0
1382,-1.3000,1.0000,127.00,0
1383,-1.2000,0.9000,130.50,0
1384,-1.1000,0.8000,134.00,0
1385,85.3400,-76.2200,6750000.00,1
1386,-0.9000,0.6000,141.00,0
1387,-0.8000,0.5000,144.50,0
1388,-0.7000,0.4000,148.00,0
1389,-0.6000,0.3000,151.50,0
1390,-99.8500,112.4500,5500000.00,1
1391,-0.4000,0.1000,158.50,0
1392,-0.3000,-0.0000,162.00,0
1393,-0.2000,-0.1000,165.50,0
1394,-0.1000,-0.2000,169.00,0
1395,85.3400,-76.2200,6750000.00,1
1396,0.1000,-0.4000,176.00,0
1397,0.2000,-0.5000,179.50,0
1398,0.3000,-0.6000,183.00,0
1399,0.4000,-0.7000,186.50,0
1400,-99.8500,112.4500,5500000.00,1
1401,0.6000,1.1000,193.50,0
1402,0.7000,1.0000,197.00,0
1403,0.8000,0.9000,200.50,0
1404,0.9000,0.8000,204.00,0
1405,85.3400,-76.2200,6750000.00,1
1406,1.1000,0.6000,211.00,0
1407,1.2000,0.5000,214.50,0
1408,1.3000,0.4000,218.00,0
1409,1.4000,0.3000,221.50,0
1410,-99.8500,112.4500,5500000.00,1
1411,-1.4000,0.1000,228.50,0
1412,-1.3000,-0.0000,232.00,0
1413,-1.2000,-0.1000,235.50,0
1414,-1.1000,-0.2000,239.00,0
1415,85.3400,-76.2200,6750000.00,1
1416,-0.9000,-0.4000,246.00,0
1417,-0.8000,-0.5000,249.50,0
1418,-0.7000,-0.6000,253.00,0
1419,-0.6000,-0.7000,256.50,0
1420,-99.8500,112.4500,5500000.00,1
